0,1,2,3,4,5,6,7,8,9,10,11,label
0.19409457,0.48260427,0.23290686,-0.0063224076,0.12874389,0.016574988,0.0058265533,0.13395892,0.017944993,-0.0019856654,0.061293416,0.0037568829,2
0.13175462,0.41658783,0.17354542,-0.0018319031,0.1308798,0.017129522,-0.0021961455,0.08376842,0.0070171487,0.003498668,0.038507596,0.0014828349,5
0.17226294,0.45700398,0.20885263,0.005497224,0.13191955,0.017402768,-0.0062215435,0.12171591,0.014814763,0.0046729883,0.06069978,0.0036844634,8
0.12712857,0.38918507,0.15146503,-0.005165147,0.16167474,0.026138721,-0.00018587397,0.06767587,0.004580024,-0.0009779745,0.038273163,0.001464835,5
0.11746284,0.33966058,0.11536931,0.0016496507,0.13633384,0.018586915,0.00050988834,0.13148065,0.017287161,0.0018948773,0.064279556,0.0041318615,6
0.27984768,0.6147161,0.37787592,0.009923276,0.11916243,0.014199686,-0.0019171865,0.10279854,0.010567538,-0.00042443027,0.04780088,0.002284924,3
0.25241107,0.57270163,0.3279872,0.0037577376,0.13109943,0.017187063,0.003811877,0.09991385,0.009982777,-0.00034498374,0.05349064,0.0028612486,2
0.22243,0.5496569,0.30212274,-0.0074166954,0.13858767,0.019206543,-0.0059286077,0.08530565,0.0072770547,0.00034607307,0.04646873,0.002159343,3
0.1270154,0.39840817,0.15872908,-0.0009818759,0.10081489,0.010163641,-0.002875069,0.10705609,0.011461006,-0.0013353721,0.05372626,0.002886511,2
0.2110398,0.53106594,0.28203106,0.00323146,0.1624338,0.02638474,-0.0013986676,0.10153798,0.010309962,0.00025267687,0.04765576,0.0022710715,5
0.14199457,0.43779528,0.19166471,-0.0010041452,0.09330807,0.0087063955,-0.004383736,0.13629659,0.01857676,-0.0003196641,0.025228139,0.00063645904,4
0.18976225,0.48847336,0.23860623,-0.0008843313,0.12075165,0.014580961,0.0007906468,0.10614078,0.011265865,-0.0062551266,0.055040203,0.0030294238,9
0.2726084,0.6286366,0.395184,0.0003865469,0.085965715,0.0073901047,-0.002793405,0.076758616,0.0058918847,0.0012184299,0.048078462,0.0023115387,2
0.19979978,0.55244195,0.30519214,0.00048579735,0.07329383,0.005371985,0.006407914,0.098958224,0.00979273,-0.0016632718,0.040224854,0.0016180387,7
0.3119975,0.6433355,0.41388056,0.0021968407,0.121735156,0.014819449,0.0007202848,0.09953519,0.009907254,-0.001448005,0.068133116,0.0046421215,0
0.19685207,0.496038,0.24605368,6.164286e-05,0.124903105,0.015600786,-0.006687387,0.10250167,0.010506593,0.0040734517,0.041048948,0.0016850161,2
0.11097315,0.3900308,0.15212403,-0.0005138623,0.08273785,0.006845551,0.003749301,0.08400009,0.007056015,-0.0010868459,0.05444919,0.002964714,3
0.14243217,0.44321704,0.19644134,-0.0047477153,0.123599276,0.01527678,-0.003212072,0.07903376,0.0062463353,-0.00039181538,0.047784943,0.0022834006,7
0.108124964,0.37444377,0.14020814,-0.00094538456,0.0759646,0.0057706204,0.00028694666,0.1132944,0.012835622,0.0014690914,0.04997069,0.00249707,9
0.20487103,0.52132505,0.27177984,0.0019231816,0.13715966,0.018812774,-0.0012714503,0.10375205,0.010764487,-0.004161606,0.05031274,0.0025313718,8
0.10890176,0.3966191,0.15730673,-0.0011162687,0.059428874,0.0035317913,0.000925639,0.082678154,0.0068356777,0.00039204553,0.049758416,0.0024759,1
0.17864253,0.4819329,0.23225933,-0.0011937519,0.093386345,0.008721009,-0.0020574478,0.1002468,0.010049421,0.0047761835,0.055706646,0.0031032306,6
0.18563463,0.49942148,0.2494218,0.003926491,0.11083027,0.012283349,-0.0057021393,0.10606553,0.011249895,0.0016748494,0.039341167,0.0015477273,3
0.16759796,0.4738224,0.22450769,0.00061633287,0.09494269,0.009014115,-0.0026040531,0.10895305,0.011870767,0.0035158892,0.061256405,0.003752347,4
0.23330802,0.55956113,0.31310865,0.002570186,0.1340268,0.017963182,-0.0012231077,0.09686053,0.009381962,0.0031258997,0.058034807,0.003368039,8
0.21008681,0.51968926,0.27007693,0.0015914432,0.13303468,0.017698225,-0.0031777553,0.09528577,0.009079379,-0.0013780247,0.04432927,0.001965084,2
0.1252233,0.40707704,0.16571173,0.0010664022,0.087365925,0.007632805,0.001346065,0.1297054,0.01682349,-0.00069385924,0.060722437,0.0036872143,9
0.24225678,0.57739383,0.33338362,0.00042705593,0.14323588,0.020516517,-0.002576042,0.094891086,0.009004318,0.0014660724,0.042584416,0.0018134323,3
0.14631188,0.45148903,0.20384234,0.003393823,0.0957142,0.009161207,-0.0026548267,0.1138413,0.012959843,0.0028424494,0.049358413,0.002436253,9
0.17757276,0.48855284,0.23868386,-0.0048780325,0.12098107,0.014636418,0.006660084,0.089553766,0.008019877,0.00024343315,0.0437256,0.0019119281,5
0.09077476,0.34574082,0.11953672,0.0010008893,0.037101485,0.0013765201,-0.0011095525,0.13310073,0.017715804,-0.0001691666,0.031227075,0.00097513024,1
0.28934276,0.62265444,0.38769853,0.006953512,0.10834169,0.011737921,-0.0005829389,0.08964154,0.008035606,0.0009294894,0.064253315,0.0041284887,0
0.09258487,0.35965675,0.12935297,0.002002783,0.05596686,0.0031322897,-0.0021626437,0.078227945,0.0061196117,0.00049557065,0.03588637,0.0012878316,1
0.19153814,0.5145311,0.26474226,0.00019784746,0.09613659,0.009242244,0.0010661208,0.1134603,0.012873241,0.0033589853,0.05156526,0.002658976,8
0.21101527,0.5469769,0.29918376,0.0014290556,0.09838978,0.00968055,-0.007562428,0.12990983,0.016876563,-0.0024112214,0.05152621,0.0026549506,4
0.09687151,0.3763874,0.14166746,-0.001642856,0.04058616,0.0016472362,-0.000646843,0.097287126,0.0094647845,0.0007539577,0.040637374,0.0016513963,1
0.19265233,0.46862328,0.21960777,0.008557641,0.20204456,0.040822003,0.00064529886,0.0882142,0.0077817463,-0.0017995094,0.04273691,0.0018264435,5
0.25549605,0.5898627,0.347938,0.004518166,0.13766405,0.01895139,0.0012824286,0.12202583,0.014890303,-0.005372441,0.05602326,0.0031386055,2
0.21128406,0.53643966,0.2877675,0.00096692244,0.1361885,0.018547311,0.0027067114,0.083460905,0.006965723,0.0015496233,0.053770114,0.0028912253,6
0.15611172,0.4573117,0.20913398,-0.0022213757,0.13461754,0.01812188,0.0013849816,0.10164025,0.010330739,0.0035052868,0.051541824,0.0026565597,2
0.211685,0.5500681,0.30257487,0.0012715812,0.107594185,0.011576509,0.0040963036,0.10301518,0.010612127,-3.415676e-05,0.04660987,0.00217248,9
0.23016073,0.55881506,0.31227428,-0.009092892,0.13637564,0.018598313,-0.00050392,0.082240455,0.0067634922,-0.00065228814,0.05074008,0.002574556,3
0.15378568,0.47882462,0.22927302,-0.0023554657,0.08116281,0.0065874015,0.0007705675,0.06801399,0.004625903,0.00070469076,0.05576321,0.003109536,7
0.16551079,0.45147496,0.20382963,0.007331444,0.13686338,0.018731587,-0.0007732818,0.12109776,0.014664667,-0.0053798053,0.05188167,0.0026917078,0
0.15030983,0.4547711,0.20681675,-0.00014316046,0.07111139,0.005056829,-0.0021554572,0.109773576,0.0120502375,0.0019747484,0.041070376,0.0016867758,4
0.1577974,0.4568529,0.20871459,-0.0036943932,0.08867898,0.007863961,-0.0032506934,0.12318843,0.015175389,0.0020071124,0.059800494,0.0035760992,9
0.24481426,0.57880735,0.33501792,0.0013848791,0.11588397,0.013429095,0.0052521783,0.08410014,0.007072834,0.0009448806,0.05732495,0.00328615,2
0.12468519,0.4106789,0.16865715,0.0011332103,0.099986896,0.009997379,0.0008389573,0.122037716,0.014893205,-0.0016847904,0.047851123,0.00228973,7
0.15962504,0.46949658,0.22042704,-0.0030106883,0.099417254,0.00988379,0.00043818736,0.113626875,0.012911066,0.00229279,0.040791422,0.0016639403,9
0.2236362,0.5726443,0.3279215,0.0013501171,0.084734276,0.0071798973,0.0036233098,0.098430164,0.009688497,-0.00026507388,0.0547178,0.002994038,8
0.10278463,0.34664145,0.1201603,-0.0036116207,0.061358377,0.0037648506,-0.001062161,0.13556896,0.018378943,0.0012305647,0.057394035,0.0032940751,4
0.13068427,0.44131544,0.19475931,0.0025756333,0.088551454,0.00784136,-0.004610083,0.075136684,0.005645521,-0.0002224865,0.031343967,0.0009824442,1
0.13324049,0.3751896,0.14076723,0.0039536227,0.20097464,0.040390804,-0.00064421893,0.095996484,0.009215325,-0.001932103,0.048728317,0.0023744488,3
0.24779809,0.56643844,0.3208525,-0.006903029,0.111622594,0.012459603,0.0027403838,0.12711644,0.016158588,-0.0029152795,0.06698163,0.0044865385,2
0.116622515,0.36601332,0.13396575,-0.003113302,0.11745128,0.013794803,-0.0071918215,0.09106555,0.008292934,0.0034555655,0.06162735,0.0037979304,3
0.18364216,0.47347963,0.22418295,-0.002312606,0.14204226,0.020176006,0.0022873154,0.10687954,0.011423236,-0.00011117245,0.053596213,0.0028725541,6
0.27181944,0.59340364,0.3521279,0.0076200757,0.1343688,0.018054975,0.00018255191,0.1116459,0.012464807,0.003715954,0.05302013,0.002811134,2
0.10331325,0.3399097,0.11553861,-0.007116472,0.10990587,0.012079299,-0.0009440228,0.09908465,0.009817769,-0.0025026356,0.048898753,0.002391088,6
0.10221004,0.37543243,0.14094952,0.00017274075,0.061827995,0.0038227008,-3.0456684e-05,0.110722445,0.012259459,-0.00036008976,0.031371146,0.0009841488,7
0.20312405,0.54425997,0.29621893,0.0087178005,0.112274855,0.012605643,0.004212831,0.09113687,0.00830593,0.0010461998,0.0462871,0.0021424957,9
0.25904134,0.6008145,0.3609781,2.7567045e-05,0.10185255,0.010373942,0.005671327,0.079973474,0.0063957567,-0.00015158214,0.05536789,0.0030656033,2
0.19736159,0.52691066,0.27763483,0.00015084472,0.08863261,0.00785574,-0.0028844592,0.10286527,0.010581263,-0.0014100795,0.04534797,0.0020564382,4
0.19699332,0.48904547,0.23916547,-0.003999556,0.17495531,0.030609362,0.00086934393,0.085573845,0.0073228823,0.00046969374,0.05000859,0.002500859,5
0.12254677,0.3840457,0.14749108,-0.00315439,0.09746157,0.009498756,0.0021195402,0.1139271,0.0129793845,-0.0010830562,0.077934146,0.0060737305,4
0.23676768,0.56630224,0.3206982,0.00086548086,0.123760656,0.0153167,0.0014158568,0.09086374,0.008256219,0.0010448818,0.051055104,0.0026066236,5
0.11806462,0.38325757,0.14688636,-0.0030579548,0.14642945,0.021441583,0.0014105787,0.09630894,0.009275411,0.0009035435,0.030617895,0.00093745545,2
0.29877475,0.66703975,0.444942,0.0014246767,0.08980391,0.008064743,0.0016199161,0.08389647,0.007038618,0.0024196762,0.05063233,0.002563633,9
0.38006812,0.70581245,0.4981712,-0.012392576,0.13265583,0.017597567,0.0039567677,0.15379795,0.023653809,-0.001414123,0.045313574,0.00205332,2
0.21149912,0.5351075,0.28634,0.0054563065,0.1015615,0.010314738,0.008936942,0.12078572,0.0145891905,0.0006071854,0.048440643,0.0023464959,2
0.09529706,0.37364456,0.13961026,-0.0039275982,0.042236466,0.0017839192,0.0011280129,0.099819764,0.0099639855,0.0027114272,0.032694448,0.001068927,1
0.24451418,0.58538276,0.34267297,-0.0047305976,0.11361516,0.012908405,0.0009319775,0.08141369,0.006628188,-0.0017648725,0.05571146,0.0031037666,2
0.17877318,0.5120941,0.26224035,-0.0010209406,0.08849914,0.007832098,-0.0005932715,0.070117034,0.004916399,-0.0018803817,0.04209048,0.0017716085,7
0.19588274,0.47950056,0.22992077,0.005977806,0.17288741,0.02989006,0.005732816,0.10197109,0.010398103,-0.004134532,0.053218257,0.002832183,5
0.23501001,0.5770423,0.3329778,-0.009292829,0.0866442,0.0075072176,-0.0038551649,0.101079956,0.010217158,0.001988472,0.06084106,0.003701635,6
0.21781284,0.5642645,0.3183944,-0.0016770395,0.09166221,0.008401961,0.0029527233,0.0869228,0.0075555737,-0.0009109187,0.041033685,0.0016837635,2
0.3018742,0.6481361,0.42008036,-0.0016417084,0.09930816,0.009862111,0.0011591783,0.11584282,0.013419559,0.0027105059,0.052303985,0.0027357067,0
0.090092674,0.36001337,0.12960961,0.0018707423,0.05663348,0.003207351,0.008208326,0.08968699,0.008043756,-0.00035283357,0.029309561,0.00085905043,7
0.17748293,0.50807345,0.25813863,-0.0010413396,0.1023262,0.010470651,-0.0043729125,0.08955634,0.008020337,-0.0009026553,0.06143145,0.003773823,9
0.26203474,0.6102917,0.372456,0.00059063087,0.080587745,0.006494385,-0.0026188786,0.12197244,0.0148772765,-0.001138983,0.058053035,0.003370155,0
0.29871023,0.66017276,0.43582806,-0.0016900847,0.09064771,0.008217008,0.00065671286,0.08891355,0.007905619,-0.0020706723,0.04320305,0.0018665034,3
0.2012835,0.5520394,0.30474746,0.002265774,0.072210506,0.005214357,0.000993469,0.07780944,0.0060543083,0.0004597432,0.033303086,0.0011090956,7
0.20564666,0.5434956,0.29538745,0.0068530366,0.102553815,0.010517285,-0.00032512064,0.09568909,0.009156401,0.0015277157,0.033926263,0.0011509914,7
0.2168748,0.54877365,0.30115253,0.0015884544,0.12007114,0.014417079,-0.0017340049,0.068658456,0.0047139833,-0.0001101722,0.042806327,0.0018323817,2
0.15888098,0.4747935,0.22542886,0.0007629102,0.092345946,0.008527773,-0.0016598747,0.07114051,0.0050609726,-0.0011265302,0.064613275,0.0041748756,7
0.2035274,0.53700656,0.28837606,0.013902143,0.15044656,0.022634167,-0.00023749193,0.064896904,0.0042116083,0.00286127,0.050673734,0.0025678275,5
0.14417103,0.42100644,0.17724642,-0.00066947966,0.09852192,0.009706569,-0.0045726397,0.13482918,0.018178906,0.00020072308,0.05489245,0.003013181,8
0.1100187,0.37083614,0.13751943,0.0010350611,0.061646648,0.0038003093,0.0011947061,0.12770209,0.016307823,0.0010997269,0.05901081,0.0034822759,6
0.16074643,0.4904731,0.24056384,0.0017616637,0.080224276,0.006435935,0.0016891222,0.08548239,0.0073072384,-0.0017920883,0.057217125,0.0032737993,7
0.16486666,0.45673427,0.2086062,0.0014759941,0.14332135,0.02054101,0.0009836047,0.101120904,0.010225438,0.0024151679,0.06804341,0.004629906,3
0.14114247,0.41679594,0.17371885,0.0020451427,0.14398523,0.020731745,0.0025139228,0.09431553,0.008895419,-0.0033631593,0.05294338,0.0028030013,2
0.17764309,0.51494724,0.26517066,-0.001660054,0.069798514,0.0048718327,0.0032658852,0.12810998,0.016412165,0.002848682,0.060782984,0.0036945713,6
0.21057886,0.5078604,0.2579222,-0.004487997,0.13646139,0.018621713,0.0024071138,0.10021243,0.010042532,0.000105666426,0.056193944,0.0031577593,2
0.10511215,0.3250919,0.10568475,0.002571491,0.12549767,0.015749665,-0.002599949,0.15855244,0.025138877,0.0021769141,0.04821342,0.0023245339,9
0.08208399,0.33293855,0.11084808,0.0014911703,0.052129775,0.0027175134,0.007195557,0.12103103,0.01464851,0.00044170796,0.03774672,0.0014248148,1
0.19130231,0.5114773,0.26160905,-0.0068352157,0.15723853,0.024723954,0.0014854285,0.071172975,0.005065592,0.0016230441,0.064121775,0.004111602,3
